flight_id,flight_duration,passenger_count,adult_passengers,child_passengers,business_class_ratio,is_international,total_food_demand
4694,6.02,190,180,10,0.073,1,332
4695,4.54,256,227,29,0.168,0,333
4696,3.99,223,173,50,0.089,0,301
4697,2.95,233,221,12,0.269,0,238
4698,1.26,58,51,7,0.353,0,54
4699,1.67,286,270,16,0.13,0,254
4700,6.24,264,232,32,0.237,1,417
4701,6.6,295,271,24,0.25,1,427
4702,6.03,85,77,8,0.266,1,147
4703,11.03,166,129,37,0.097,0,333
4704,10.59,281,243,38,0.289,0,611
4705,4.24,52,47,5,0.108,1,82
4706,5.84,275,229,46,0.337,1,464
4707,10.69,68,63,5,0.546,0,144
4708,5.75,205,185,20,0.381,1,320
4709,4.38,72,61,11,0.084,1,105
4710,7.64,153,139,14,0.398,0,305
4711,1.54,290,237,53,0.238,0,240
4712,6.61,286,244,42,0.046,0,363
4713,5.51,184,147,37,0.143,1,300
4714,7.44,154,118,36,0.462,0,284
4715,1.86,253,235,18,0.205,0,222
4716,5.89,191,169,22,0.211,0,262
4717,8.88,95,85,10,0.429,0,193
4718,5.29,192,177,15,0.503,0,273
4719,2.79,244,193,51,0.387,0,248
4720,7.46,64,52,12,0.135,0,109
4721,3.32,100,86,14,0.161,1,148
4722,1.84,265,224,41,0.268,0,259
4723,2.24,293,275,18,0.572,0,298
4724,8.21,159,134,25,0.406,0,349
4725,1.52,57,46,11,0.156,0,47
4726,10.74,118,99,19,0.207,1,320
4727,11.35,239,215,24,0.55,0,491
4728,4.71,228,187,41,0.236,0,341
4729,1.59,112,99,13,0.286,0,103
4730,9.23,117,99,18,0.308,0,254
4731,3.01,255,218,37,0.641,1,417
4732,4.3,193,169,24,0.404,0,312
4733,11.18,261,211,50,0.275,0,522
4734,9.37,201,156,45,0.086,1,433
4735,7.99,55,53,2,0.083,0,110
4736,5.42,168,129,39,0.179,0,219
4737,5.17,106,90,16,0.056,0,154
4738,9.14,80,65,15,0.211,1,185
4739,11.24,55,43,12,0.277,1,131
4740,2.69,276,237,39,0.309,0,286
4741,3.34,256,201,55,0.195,0,324
4742,11.4,206,189,17,0.187,0,428
4743,1.49,116,107,9,0.147,0,115
4744,8.52,252,207,45,0.408,1,630
4745,4.0,180,140,40,0.058,0,230
4746,11.04,205,159,46,0.413,0,431
4747,1.46,123,102,21,0.081,0,108
4748,1.79,163,138,25,0.361,0,171
4749,5.74,146,130,16,0.342,0,203
4750,8.1,225,170,55,0.344,0,446
4751,1.89,129,115,14,0.275,0,118
4752,3.63,172,138,34,0.274,0,216
4753,10.19,187,158,29,0.214,0,387
4754,9.11,82,68,14,0.02,0,170
4755,7.65,277,242,35,0.433,0,553
4756,5.42,244,185,59,0.255,0,296
4757,1.08,246,206,40,0.37,0,265
4758,7.65,189,145,44,0.181,1,447
4759,8.98,234,222,12,0.15,0,436
4760,9.35,93,78,15,0.213,1,207
4761,7.2,62,51,11,0.137,1,166
4762,2.32,201,161,40,0.497,0,212
4763,4.3,221,170,51,0.258,1,383
4764,9.57,106,101,5,0.418,1,290
4765,5.55,145,138,7,0.187,1,229
4766,2.75,193,166,27,0.443,0,181
4767,3.8,273,258,15,0.224,0,410
4768,2.89,158,120,38,0.436,0,143
4769,4.04,278,252,26,0.059,0,347
4770,8.96,169,145,24,0.269,1,397
4771,2.24,149,140,9,0.186,0,151
4772,1.98,198,168,30,0.274,0,192
4773,3.36,160,140,20,0.448,1,309
4774,10.93,253,239,14,0.248,1,651
4775,2.48,100,89,11,0.339,0,91
4776,6.81,70,62,8,0.18,1,121
4777,1.7,109,82,27,0.302,0,92
4778,7.82,228,208,20,0.293,0,511
4779,4.06,70,59,11,0.22,1,105
4780,4.48,156,118,38,0.458,1,296
4781,3.66,175,139,36,0.109,0,244
4782,2.32,294,221,73,0.278,0,236
4783,7.99,183,139,44,0.47,0,400
4784,2.45,122,104,18,0.428,0,121
4785,1.05,242,197,45,0.17,0,231
4786,4.3,125,116,9,0.083,0,149
4787,10.02,235,203,32,0.731,0,552
4788,4.5,127,101,26,0.535,0,166
4789,7.8,183,156,27,0.288,1,490
4790,4.55,114,93,21,0.515,0,158
4791,5.87,135,109,26,0.207,1,207
4792,7.53,83,75,8,0.296,0,175
4793,7.01,105,82,23,0.422,0,242
4794,2.7,124,107,17,0.35,0,129
4795,7.28,52,48,4,0.187,1,127
4796,11.33,219,171,48,0.708,1,574
4797,9.83,239,208,31,0.183,0,526
4798,9.52,55,44,11,0.619,0,122
4799,11.28,55,47,8,0.444,0,136
4800,10.21,240,210,30,0.341,0,482
4801,2.64,197,156,41,0.357,0,183
4802,3.07,198,165,33,0.43,0,318
4803,9.84,51,45,6,0.285,0,113
4804,7.23,267,248,19,0.24,0,575
4805,6.93,272,210,62,0.339,0,341
4806,2.63,139,132,7,0.575,0,144
4807,11.88,105,82,23,0.169,0,216
4808,1.5,145,128,17,0.376,0,139
4809,9.09,59,49,10,0.201,1,137
4810,4.23,136,105,31,0.224,0,182
4811,10.09,299,275,24,0.755,0,684
4812,5.86,119,100,19,0.532,0,167
4813,10.1,200,160,40,0.081,0,377
4814,4.89,269,215,54,0.392,0,380
4815,7.45,162,137,25,0.082,0,336
4816,5.95,79,66,13,0.445,1,151
4817,4.64,177,142,35,0.061,1,238
4818,11.07,127,100,27,0.048,1,237
4819,5.82,214,171,43,0.366,0,308
4820,9.89,104,92,12,0.15,0,219
4821,3.82,273,205,68,0.562,0,367
4822,3.36,98,85,13,0.203,0,143
4823,2.58,83,79,4,0.378,0,86
4824,6.44,154,136,18,0.34,1,254
4825,6.86,221,205,16,0.128,0,332
4826,3.47,292,271,21,0.489,0,416
4827,1.63,71,64,7,0.225,0,74
4828,6.69,80,76,4,0.335,0,108
4829,5.4,184,150,34,0.271,0,269
4830,7.02,154,145,9,0.555,0,344
4831,1.84,198,181,17,0.611,0,200
4832,5.82,65,61,4,0.109,1,97
4833,4.46,69,65,4,0.166,0,106
4834,11.36,92,83,9,0.127,0,174
4835,6.92,221,185,36,0.066,0,288
4836,6.16,96,73,23,0.161,1,159
4837,7.83,163,127,36,0.086,0,288
4838,8.99,68,53,15,0.39,1,166
4839,1.99,97,89,8,0.029,0,83
4840,3.34,273,245,28,0.14,1,527
4841,3.51,256,240,16,0.29,0,352
4842,7.55,246,196,50,0.336,0,492
4843,7.02,188,176,12,0.262,0,405
4844,11.22,256,215,41,0.178,1,583
4845,7.76,206,186,20,0.261,1,547
4846,6.39,291,263,28,0.231,0,400
4847,4.03,94,71,23,0.434,0,132
4848,2.25,245,196,49,0.198,0,204
4849,3.59,290,227,63,0.274,0,398
4850,5.86,213,178,35,0.288,0,287
4851,1.31,225,175,50,0.109,0,173
4852,10.85,136,112,24,0.267,0,322
4853,5.4,64,49,15,0.415,1,98
4854,8.86,159,143,16,0.208,0,295
4855,6.83,221,184,37,0.211,0,279
4856,4.66,244,199,45,0.046,0,283
4857,5.16,145,127,18,0.159,0,184
4858,1.1,251,195,56,0.493,0,253
4859,2.83,217,164,53,0.132,0,197
4860,9.51,151,129,22,0.278,1,362
4861,4.68,135,118,17,0.198,0,177
4862,3.46,191,164,27,0.106,0,223
4863,4.16,240,188,52,0.038,0,318
4864,11.43,130,107,23,0.311,0,250
4865,2.3,262,247,15,0.229,0,258
4866,4.17,100,85,15,0.18,0,153
4867,4.03,161,153,8,0.22,0,231
4868,3.43,256,204,52,0.013,1,355
4869,7.32,235,208,27,0.284,1,546
4870,2.38,64,55,9,0.148,0,51
4871,2.4,114,91,23,0.559,0,113
4872,10.74,137,129,8,0.284,0,315
4873,2.59,232,214,18,0.175,0,219
4874,1.85,296,258,38,0.131,0,256
4875,3.06,125,114,11,0.419,0,191
4876,7.45,59,53,6,0.692,0,128
4877,4.58,287,216,71,0.507,0,375
4878,8.53,283,223,60,0.228,1,634
4879,9.08,91,71,20,0.233,1,227
4880,3.21,293,224,69,0.302,0,463
4881,1.95,144,127,17,0.147,0,125
4882,6.72,60,54,6,0.343,0,97
4883,10.73,167,151,16,0.064,1,429
4884,11.51,193,152,41,0.669,1,565
4885,7.13,174,142,32,0.224,1,421
4886,7.55,250,226,24,0.369,0,535
4887,8.96,288,252,36,0.124,0,508
4888,1.35,127,108,19,0.482,0,116
4889,5.97,196,166,30,0.148,1,315
4890,4.31,208,161,47,0.07,1,310
4891,1.28,250,219,31,0.387,0,246
4892,2.63,277,213,64,0.751,0,329
4893,6.81,230,199,31,0.301,1,365
4894,1.91,280,225,55,0.053,0,212
4895,4.77,295,226,69,0.243,1,508
4896,1.36,139,107,32,0.368,0,125
4897,1.15,57,54,3,0.177,0,59
4898,4.29,201,183,18,0.498,0,330
4899,1.32,185,159,26,0.669,0,170
4900,6.28,260,225,35,0.273,0,340
4901,6.55,160,132,28,0.203,1,240
4902,4.05,225,172,53,0.252,1,382
4903,2.41,207,192,15,0.343,0,215
4904,6.88,107,92,15,0.196,0,151
4905,3.53,135,124,11,0.304,0,188
4906,7.95,104,81,23,0.01,0,182
4907,9.5,250,190,60,0.174,1,634
4908,1.28,171,147,24,0.3,0,167
4909,2.91,299,278,21,0.158,0,295
4910,6.3,239,190,49,0.255,1,370
4911,1.05,157,128,29,0.31,0,156
4912,5.79,97,86,11,0.103,1,122
4913,4.59,181,140,41,0.159,0,250
4914,10.69,214,162,52,0.609,1,575
4915,10.04,185,156,29,0.149,1,403
4916,9.14,178,149,29,0.123,1,468
4917,10.81,269,240,29,0.468,1,669
4918,7.79,247,206,41,0.369,0,537
4919,3.33,96,83,13,0.428,0,125
4920,2.11,277,247,30,0.432,0,299
4921,11.9,294,276,18,0.409,1,826
4922,3.23,252,227,25,0.567,0,367
4923,5.23,54,50,4,0.37,1,93
4924,2.8,227,192,35,0.449,0,223
4925,10.01,73,61,12,0.464,1,203
4926,7.01,224,186,38,0.041,0,466
4927,10.26,67,59,8,0.277,0,130
4928,1.82,133,116,17,0.228,0,140
4929,1.15,205,161,44,0.09,0,201
4930,5.17,254,218,36,0.377,0,325
4931,8.92,54,41,13,0.252,0,116
4932,1.97,79,69,10,0.263,0,67
4933,10.62,50,42,8,0.279,1,145
4934,4.84,135,127,8,0.308,0,182
4935,4.9,131,108,23,0.263,0,202
4936,11.46,223,174,49,0.161,1,449
4937,4.41,118,90,28,0.09,1,163
4938,4.48,80,61,19,0.361,0,111
4939,3.36,247,221,26,0.184,1,392
4940,8.0,140,117,23,0.089,1,332
4941,6.62,233,201,32,0.023,1,370
4942,10.9,266,223,43,0.245,1,697
4943,9.42,142,131,11,0.502,0,333
4944,1.79,176,138,38,0.222,0,155
4945,10.7,205,158,47,0.373,0,428
4946,1.5,65,56,9,0.067,0,58
4947,5.94,103,93,10,0.177,0,158
4948,1.64,230,213,17,0.242,0,206
4949,1.86,189,154,35,0.194,0,184
4950,7.28,69,62,7,0.252,0,133
4951,4.41,131,101,30,0.396,0,183
4952,7.29,211,173,38,0.281,0,413
4953,11.13,296,243,53,0.105,1,703
4954,2.12,230,193,37,0.133,0,201
4955,7.84,241,227,14,0.133,1,548
4956,8.25,200,153,47,0.458,0,415
4957,1.75,158,131,27,0.305,0,139
4958,5.66,204,154,50,0.2,0,267
4959,1.04,162,137,25,0.134,0,128
4960,5.16,66,54,12,0.264,0,85
4961,7.16,225,212,13,0.196,1,562
4962,10.22,198,164,34,0.239,1,461
4963,4.35,227,181,46,0.347,1,408
4964,8.67,217,173,44,0.405,0,498
4965,5.08,175,140,35,0.326,0,253
4966,1.72,272,247,25,0.425,0,277
4967,5.32,52,40,12,0.07,0,74
4968,6.17,66,50,16,0.309,0,99
4969,2.09,238,223,15,0.442,0,272
4970,3.93,99,76,23,0.209,1,143
4971,7.24,171,153,18,0.041,0,306
4972,5.76,139,113,26,0.201,1,204
4973,11.66,136,121,15,0.393,0,284
4974,1.23,55,42,13,0.465,0,53
4975,4.33,205,191,14,0.155,1,319
4976,2.94,249,212,37,0.181,0,219
4977,2.68,104,90,14,0.4,0,113
4978,11.59,235,208,27,0.168,0,503
4979,5.99,222,183,39,0.338,0,329
4980,1.2,249,231,18,0.159,0,217
4981,2.26,196,159,37,0.129,0,153
4982,10.4,151,114,37,0.154,0,270
4983,11.08,78,62,16,0.094,1,170
4984,6.16,200,156,44,0.363,0,299
4985,1.46,160,141,19,0.03,0,139
4986,7.7,209,185,24,0.155,0,371
4987,11.82,59,50,9,0.317,1,167
4988,2.54,140,132,8,0.379,0,150
4989,9.42,226,172,54,0.438,0,449
4990,1.41,242,223,19,0.124,0,225
4991,10.31,280,216,64,0.474,1,720
4992,1.99,78,73,5,0.388,0,73
4993,4.86,236,186,50,0.401,0,333
4994,1.75,94,87,7,0.685,0,86
4995,7.82,244,230,14,0.282,0,504
4996,2.04,100,81,19,0.33,0,104
4997,3.06,288,258,30,0.361,1,502
4998,3.36,150,122,28,0.165,0,186
4999,9.25,272,229,43,0.677,0,616
5000,3.31,177,165,12,0.22,0,239
